cod_assunto;cod_item_pai;artigo;dispositivo_legal;nome
11,7;11,699;23;Lei N. 9.504/97;Doação de Recursos Acima do Limite Legal - Pessoa Física
11,701;11,699;81;Lei N. 9.504/97;Doação de Recursos Acima do Limite Legal - Pessoa Jurídica
11,704;11,703;5º, LXVIII;Constituição Federal;Habeas Corpus - Liberatório
11,705;11,703;5°, LXVIII;Constituição Federal;Habeas Corpus - Preventivo
11,707;11,706;147, caput e § 1°;Código Eleitoral;Impugnação - Identidade de Eleitor Admitido a Votar
11,708;11,706;63;Lei N. 9.504/97;Impugnação - Nomeação de Membro da Mesa Receptora
11,709;11,706;36, § 2°;Código Eleitoral;Impugnação - Nomeação de Membro da Junta Eleitoral
11,71;11,706;66, §§ 1°, 2° e 3°;Lei N. 9.504/97;Impugnação - Sistema Eletrônico de Votação
11,711;11,706;69, caput e § 1º;Código Eleitoral;Impugnação - Voto por Cédula
11,712;11,583;26;Resolução - TSE 22.717/2008;Registro de Candidatura - DRAP - Partido/Coligação
11,714;11,713;158;Código Eleitoral;Apuração/Totalização de Votos
11,715;11,713;106 e 107;Código Eleitoral;Quociente Eleitoral/Partidário
11,718;11,717;22;Lei Complementar N. 64/90;Abuso - De Poder Econômico
11,719;11,717;22;Lei Complementar N. 64/90;Abuso - De Poder Político/Autoridade
11,72;11,717;22;Lei Complementar N. 64/90;Abuso - Uso Indevido de Meio de Comunicação Social
11,721;11,716;41-A;Lei N. 9.504/97;Captação Ilícita de Sufrágio
11,722;11,716;14, §10;Constituição Federal;Corrupção ou Fraude
11,723;11,716;73, VI, b;Lei N. 9.504/97;Propaganda Política - Propaganda Institucional
11,724;11,428;215;Código Eleitoral;Diplomação
11,726;11,725;15;Constituição Federal;Direitos Políticos - Perda dos Direitos Políticos
11,727;11,725;15 - a contrario sensu;Constituição Federal;Direitos Políticos - Restabelecimento dos Direitos Políticos
11,728;11,725;15;Constituição Federal;Direitos Políticos - Suspensão de Direitos Políticos
11,73;11,729;14, V e parágrafo único;Código de Processo Civil;Execução - De Astreintes
11,731;11,729;367, IV;Código Eleitoral;Execução - De Multa Eleitoral
11,732;11,729;475-I, §1°;Código de Processo Civil;Execução de Julgado
11,735;11,734;839;Código de Processo Civil;Cautelar Inominada - De Busca e Apreensão
11,736;11,734;846 e 848;Código de Processo Civil;Cautelar Inominada - De Produção Antecipada de Provas
11,737;11,734;796;Código de Processo Civil;Cautelar Inominada - Incidental
11,738;11,734;800;Código de Processo Civil;Cautelar Inominada - Preparatória
11,74;11,739;301, VI e §§ 1° e 3°;Código de Processo Civil;Exceção - De Coisa Julgada
11,741;11,739;"3°; 267, VI e 301, X";Código de Processo Civil;Exceção - De Ilegitimidade de Parte
11,742;11,739;134 e 136;Código de Processo Civil;Exceção - De Impedimento
11,743;11,739;307;Código de Processo Civil;Exceção - De Incompetência
11,744;11,739;301, V e §§ 1º e 3º;Código de Processo Civil;Exceção - De Litispendência
11,746;11,739;135;Código de Processo Civil;Exceção - De Suspeição
11,748;11,747;10, caput;Lei N. 9.096/95;Alteração Estatutária de Partido Político em Matéria Administrativa
11,75;11,749;6°;Lei N. 9.504/97;Coligação Partidária - Majoritária
11,751;11,749;6°;Lei N. 9.504/97;Coligação Partidária - Majoritária e Proporcional
11,752;11,749;6°;Lei N. 9.504/97;Coligação Partidária - Proporcional
11,753;11,747;8°;Lei N. 9.504/97;Convenção Partidária
11,756;11,755;22;Lei N. 9.096/95;Filiação Partidária - Cancelamento
11,757;11,755;22, parádrgafo único;Lei N. 9.096/95;Filiação Partidária - Coexistência
11,758;11,755;22, parágrafo único;Lei N. 9.096/95;Filiação Partidária - Exclusão
11,76;11,759;1°;Resolução TSE N. 22.610/2007;Justificação de Desfiliação Partidária
11,761;11,759;1°, caput;Resolução TSE N. 22.610/2007;Perda de Cargo Eletivo por Desfiliação Partidária
11,762;11,747;29, §§ 1º, 4°, 6º e 7º;Lei N. 9.096/95;Fusão de Partidos Políticos
11,763;11,747;29, §§ 2º, 3º, 6° e 7°;Lei N. 9.096/95;Incorporação de Partidos Políticos
11,765;11,764;17, § 1°;Constituição Federal;Dissolução de Órgão de Direção Partidária
11,766;11,764;10, parágrafo único II;Lei N. 9.096/95;Partido Político - Órgão de Direção Estadual
11,767;11,764;10, parágrafo único, II;Lei N. 9.096/95;Partido Político - Órgão de Direção Municipal
11,768;11,764;10, parágrafo único, I;Lei N. 9.096/95;Partido Político - Órgão de Direção Nacional
11,769;11,747;3°;Lei N. 9.096/95;Partido Político - Comissão Provisória
11,771;11,77;36, § 1°;Lei N. 9.504/97;Propaganda Política - Propaganda Intrapartidária
11,773;11,772;45, caput e §§ 5º e 6º;Lei N. 9.504/97;Propaganda Política - Propaganda Partidária
11,775;11,774;46, §§ 1º a 5º;Lei N. 9.096/95;Veiculação de Propaganda Partidária - Em Bloco
11,776;11,774;46, §§ 1º e 6º;Lei N. 9.096/95;Veiculação de Propaganda Partidária - Em Inserções
11,777;11,428;14, I;Constituição Federal;Plebiscito
11,778;11,428;5°, XXXIV;Constituição Federal;Requerimento
11,779;9,878;62 a 65;L 9605/98;Contra o Ordenamento Urbano e o Patrimônio Cultural
11,78;3,618;62 a 65;Lei 9605/98;Crimes contra o Ordenamento Urbano e o Patrimônio Cultural
11,782;11,781;232;CPC;Intimação
11,783;11,781;232;CPC;Citação
11,784;11,781;453, II;CPC;Oitiva
11,785;11,781;261;CPC;Diligências
11,786;11,781;"914, § 2º; 915, §§ 2º e 4º";CPC;Atos executórios
11,797;5,874;349-A;CP;Entrada de aparelho telefônico de comunicação móvel em estabelecimento prisional
11,883;10,064;196;CF;Tratamento Médico-Hospitalar
11,884;10,064;196;CF;Fornecimento de Medicamentos
11,885;11,883;96;CF;Unidade de terapia intensiva (UTI) ou unidade de cuidados intensivos (UCI)
11,895;3,603;41-B a 41-G;"Lei 10671/2003; 12.299/2010";Crimes Previstos no Estatuto do Torcedor
11,896;9,847;41-B a 41-G;"Le 10.671/2003; 12.299/2010";Previstos no Estatuto do Torcedor
11,914;10,187;Art. 69;Lei Complementar 35, de 1979;Licença
11,923;10,672;100 caput e §§ 1º, 2º e 6º;Constituição Federal;Fraude / Quebra de ordem cronológica
11,924;10,672;100, caput e §§ 1º e 2º;Constituição;Pagamento
11,939;9,932;349-A;Código Pena;Entrada de aparelho telefônico de comunicação móvel em estabelecimento prisional
11,94;6,127;Art. 201, §§ 3º e 4º (CF/88 antes da alteração da emenda 20/98), art. 28 (Lei 8.212/1991 antes da alteração oriunda da lei 8.870/1994).;CF/88, Lei 8.212/1991;Inclusão do 13º salário (gratificação natalina) no PBC
11,941;6,12;Art. 26;Lei 8.870/94;Art. 26 da Lei 8.870/1994
11,942;6,12;Art. 29, § 5.º;Lei 8.213/1991;Art. 29, § 5º, da Lei 8.213/1991
11,943;6,12;Art. 29, II;Lei 8.213/1991;Art. 29, II, da Lei 8.213/1991
11,944;6,12;Art. 14 (EC 20/1998). Art. 5º (EC 41/2003);EC 20/1998 e EC 41/2003;Alteração do teto máximo para o valor do benefício previdenciário do RGPS (EC 20 e 41)
11,945;6,149;Art. 21, § 3º;Lei 8.880/94;Revisão do valor do benefício no primeiro reajuste após a concessão (Art. 21, § 3º, da Lei 8.880/1994)
11,946;6,114;Art. 20 e 21;Lei 8.742/93;Deficiente
11,947;6,114;"Art. 20 e 21 (Lei 8.742,93); Art. 34 (Lei 10.741/2003)";Lei 8.742/93, Lei 10.741/2003;Idoso
11,954;10,439;120;8.213/1991.;Acidente de Trabalho - Ressarcimento ao Erário
11,958;3,491;Art. 259, parágrafo único;CP;Difusão culposa de doença ou praga
11,959;3,415;Art. 180, §3º;CP;Receptação culposa
11,961;3,491;Art. 250, §2º;CP;Incêndio culposo
11,962;9,773;Art. 250, §2º;CP;Incêndio culposo
11,963;3,491;Art. 251, §3º;CP;Explosão culposa
11,964;9,773;Art. 251, §3º;CP;Explosão culposa
11,965;9,773;Art. 252, parágrafo único;CP;Uso culposo de gás tóxico ou asfixiante
11,966;3,491;252, parágrafo único;CP;Uso culposo de gás tóxico ou asfixiante
11,967;3,491;Art. 252, parte final;CP;Inundação culposa
11,968;9,773;Art. 254, parte final;CP;Inundação culposa
11,969;3,491;Art. 256, parágrafo único;CP;Desabamento ou desmoronamento culposo
11,97;9,773;Art. 256, parágrafo único;CP;Desabamento ou desmoronamento culposo
11,971;9,773;Art. 259, parágrafo único;CP;Difusão culposa de doença ou praga
11,972;3,491;Art. 260, §2º;CP;Desastre ferroviário culposo
11,973;9,773;Art. 260, §2º;CP;Desastre ferroviário culposo
11,977;10,577;art. 2º;Lei 12.318/2010;Alienação Parental
11,978;3,412;154-A;CP;Invasão de Dispositivo Informático
11,979;9,634;7º;11.340/2006;Violência Doméstica Contra a Mulher
11,98;10,455;1240-A;CC;Usucapião Conjugal
11,982;9,192;7º, § 1º;Lei n. 6.515/1977;Separação de Corpos
11,99;10,455;Art. 1.260 a 1.262;CC;Usucapião de bem móvel
12,027;4,263;Art. 72;L. 9.099/95;Composição Civil
12,031;10,12;13;Dec. 4887/2003;Desapropriação para Regularização de Comunidade Quilombola / Dec. 4887/2003
12,044;11,615;26;Resolução - TSE 22.717/2008;Registro de Candidatura - DRAP Partido/Coligação
12,063;11,716;73 a 78;Lei 9.504/1997;Conduta Vedada ao Agente Público
12,091;3,369;Art. 121, § 2º, VI e §2º-A;Código Penal (Decreto-Lei 2.848/1940);Feminicídio
12,13;3,369;121, § 6º;Código Penal;Homicídio Agravado pela Prática de Extermínio de Seres Humanos
12,131;9,635;Art. 121, § 6º;Código Penal;Homicídio Agravado pelo Extermínio de Seres Humanos
12,152;8,826;304;Código de Processo Civil;Revisão de Tutela Antecipada
12,157;10,688;101 e 102;ECA;Internação Provisória
12,16;10,67;560 a 566;CPC;Requerimento de Reintegração de Posse
12,161;10,67;3º, caput e § 9º;DL 911/1969;Requerimento de Apreensão de Veículo
12,194;5,56;129, § 9º e 11;CP;Contra a Mulher
12,195;5,56;129, §9º e 11;CP;Contra pessoas não identificadas como mulher
12,196;9,647;129, § 9º e 11;CP;Contra a mulher
12,197;9,647;129, § 9º e 11;CP;Contra pessoas não identificadas como mulher
12,216;6,094;1º;Lei 10.779/2003;Seguro-defeso ao pescado artesanal profissional
12,217;287;2º, caput;Lei 13.260/2016;Terrorismo
12,218;12,217;2º;Lei 13.2060;Atos de Terrorismo
12,219;12,217;3º;Lei 13.260/2016;Organização Terrorista
12,22;12,217;5º;Lei 13.260/2016;Preparação de ato terrorista
12,221;12,217;6º;Lei 13.260/2016;Manutenção ou financiamento do terrorismo
12,222;6,233;Art. 54, do CDC;Lei n. 9.656/99 e Lei n. 8.078/90 (C.D.C.);Fornecimento de medicamentos
12,223;6,233;54. dp CDC;Lei 9656/1999 c/c CDC;Tratamento médico-hospitalar
12,224;6,233;54, do CDC;Lei 9.656/1999 c/c CDC;Unidade de terapia intensiva (UTI) ou Unidade de cuidados intensivos (UCI)
12,225;6,233;54, do CDC;Lei 9.656/1999 c/c CDC;Reajuste contratual
12,236;12,235;759;CPC;Nomeação
12,237;12,235;760;CPC;Dispensa
12,238;12,235;761;CPC;Remoção
12,242;12,241;756;CPC;Levantamento
12,243;12,241;761;CPC;Remoção
12,244;12,241;760;CPC;Dispensa
12,245;12,241;755, I;CPC;Nomeação
12,333;287;1º;Lei 12.850;Crimes previstos na Lei da Organização Criminosa
12,334;12,333;2º;Lei 12.850/2013;Promoção, constituição, financiamento ou integração de Organização Criminosa
12,335;12,333;18 a 21;Lei 12.850;Crimes ocorridos na investigação da prova
12,336;12,335;18;Lei 12.850;Revelação de identidade, fotografia ou filmagem do colaborador
12,337;12,335;19;Lei 12850/2013;Imputação falsa de prática de infração penal ou revelação inverídica sobre estrutura de organização criminal
12,338;12,335;20;Lei 12.850/2013;Descumprimento de determinação de sigilo
12,339;12,335;21;Lei 12.850/2013;Recusa ou omissão de dados cadastrais, registros, documentos e informações
12,34;3,692;40;DL 3688/41;Provocação de tumulto ou conduta inconveniente
12,341;9,964;19-B;ECA;Apadrinhamento de Criança ou Adolescente
12,342;287;"121, § 2º, VII; 129, § 12 (CP) e Art. 1º, I e II (Lei 8.072/1990)";CP e Lei 8.072/1990;Crimes cometidos contra autoridade ou agente descrito nos arts. 142 e 143 da Constituição Federal, integrantes do sistema prisional e da Força Nacional de Segurança Pública
12,343;3,692;18;DL 3688/41;Fabrico, comércio ou detenção de arma branca ou munição
12,344;3,692;19;DL 3688/1941;Porte de arma (branca)
12,345;3,692;21;DL 3688/1941;Vias de fato
12,346;3,692;31;DL 3688/41;Omissão de cautela na guarda ou condução de animal
12,347;3,692;42;DL 3688/1941;Perturbação do trabalho ou do sossego alheios
12,348;3,692;45;DL 3688/1941;Simulação de Qualidade de Funcionário
12,349;3,692;47;Dl 3688/1941;Uso ilegítimo de uniforme ou distintivo
12,35;3,692;50;DL 3688/1941;Jogo de azar
12,351;3,692;51;DL 3688/1941;Loteria não autorizada
12,352;3,692;58;DL 3688/1941;Jogo do bicho
12,353;3,692;63;DL 3688/1941;Servir bebidas alcóolicas a vulneráveis
12,354;3,692;65;DL 3688/1941;Perturbação da tranquilidade
12,355;3,692;66;DL 3688/1941;Omissão de comunicação de crime
12,356;3,692;68;DL 3688/1941;Recusa de dados sobre a própria identificação ou qualificação
12,358;9,635;CP art. 121, § 2º, VI e ECA arts. 103 a 104;Código Penal e ECA;Feminicídio
12,379;10,193;LC 35, art. 42, III;LC 35;Remoção Compulsória
12,38;10,198;"Art. 129, § 4º; art. 93, VIII";CF;Aposentadoria Compulsória
12,383;12,156;Art. 4º;L. 13.715, de 2018;Perda por crime contra titular do mesmo poder ou descendente (L. 13.715/2018)
12,384;9,74;Art. 2º;L. 13.718, de 2018;Importunação Sexual
12,385;9,74;Art. 2º;Lei 13.718/2018;Divulgação de cena de estupro, sexo ou pornografia
12,392;11,595;Art. 1º , I, alínea k;LC 64/1990;Inelegibilidade - Renúncia a cargo político na pendência de representação ou petição que possa levar a outra causa de inelegibilidade
12,393;11,595;Art. 1º, I, m;LC 64/1990;Inelegibilidade - Exclusão do exercício de profissão
12,395;11,595;Art. 1º, I, q;LC 64/1990;Inelegibilidade - Aposentadoria Compulsória ou PAD (magistrados e membros do MP)
12,396;11,595;Art. 1º, I, o;LC 64/1990;Inelegibilidade - Demissão do serviço público
12,397;3,463;Art. 2º;Lei 13.718, de 2018;Importunação Sexual
12,398;3,463;Art. 2º;Lei 13.718, de 2018;Divulgação de cena de estupro, sexo ou pornografia
12,399;6,096;Art. 48, § 1º ao 4º e art. 106;Leis 8.213/91 e 11.718/2008;Híbrida (Art. 48/106)
12,4;8,919;11, caput;CPC;Nulidade - Ausência de publicidade de decisão
12,401;8,919;11, caput;CPC;Nulidade - Ausência de Fundamentação de Decisão
12,402;8,919;146, § 7º;CPC;Nulidade - Impedimento
12,403;8,919;146, § 7º;CPC;Nulidade - Suspeição
12,404;8,919;272, § 2º;CPC;Nulidade - Ausência de Nome das Partes
12,405;8,919;272, §§ 2º e 5º;CPC;Nulidade - Ausência de Identificação de Advogado ou de Sociedade de Advogados
12,406;8,919;279;CPC;Nulidade - Ausência de Intimação do Ministério Público
12,407;8,919;280;CPC;Nulidade - Citação Sem Observância das Prescrições Legais
12,408;8,919;280;CPC;Nulidade - Intimação Sem Observância das Prescrições Legais
12,41;8,919;280;CPC;Nulidade - Intimação Sem Observância das Prescrições Legais
12,411;8,919;803, I, parágrafo único;CPC;Nulidade - Título Extrajudicial Não Correspondente a Obrigação Certa, Líquida e Exigível
12,412;8,919;803, II, parágrafo único;CPC;Nulidade - Ausência de Citação do Executado
12,413;8,919;803, III, parágrafo único;CPC;Nulidade - Execução Instaurada Antes de Condição ou Termo
12,414;10,736;485, VI, § 3§ 3º e 7º;CPC;Ausência de Legitimidade para a Causa
12,415;8,884;139 a 143;CPC;Poderes, Deveres e Responsabilidades do Juiz
12,416;9,192;294 a 304, § 1º e 305 a 310;CPC;Tutela de Urgência
12,417;9,192;294 a 299 e 311;CPC;Tutela de Evidência
12,418;9,192;304,§§ 2º a 6º;CPC;Revisão de Tutela Antecipada Antecedente
12,419;8,99;"369 a 384; 389 a 441 e 463 a 484";CPC;Provas em geral
12,42;9,06;"1.003;1.023,caput;1.026,caput;1.044,§1º(CPC);42,caput;49,50,82,§1º;83,§§1ºe2º(L.9.099/1995);575;586;593,caput;598;619;640(CPP);894,capute§4º;895,caput;896,§12;897,caput;897-A,capute§3º(CLT);258;259;275,§1º;276,caput;279,caput;281,caput;282(C.Eleit.)";CPC, Lei n. 9.099/1995, CPP, CLT, Código Eleitoral e CPPM;Tempestividade
12,467;;2º, I a V;Portaria Conjunta CNJ e CNMP nº 1/2019;QUESTÕES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSÃO
12,468;12,467;2º, I a V;Portaria Conjunta CNJ e CNMP nº 1/2019;Brumadinho
12,469;12,467;2º, I a V;Portaria CNJ e CNMP nº 1/2019;Boate Kiss
12,47;12,467;2º, I a V;Portaria Conjunta CNJ e CNMP nº 1/2019;Mariana
12,471;12,467;2º, I a V;Portaria Conjunta CNJ e CNMP nº 1/2019;Unaí
12,542;3,397;140, §2º;CP;Real
12,543;3,397;140, §3º;CP;Preconceituosa
12,544;3,397;140, caput;CP;Simples
12,545;9,658;art. 140, caput;CP;Simples
12,546;9,658;Art. 140, §2º;CP;Real
12,547;9,658;Art. 140, §3º;CP;Preconceituosa
12,612;12,467;2º, I a V;Portaria Conjunta CNJ e CNMP nº 1/2019;COVID-19
12,634;11,467;354-A;Código Eleitoral;Apropriação Indébita Eleitoral
12,642;11,557;262;Código Eleitoral;Processamento de Recurso Contra Expedição de Diploma
12,73;7,942;28-A, § 6º;CPP;Acordo de Não Persecução Penal
12,731;7,942;76;Lei 9,099/1995;Transação Penal
12,732;7,942;89;Lei 9.099;Suspensão Condicional de Processo
12,756;12,755;"81, parágrafo único, I; 110 e 111";CDC;Interesses ou Direitos Difusos
12,757;12,755;"81,parágrafo único, II; 110 e 111";CDC;Interesses ou Direitos Coletivos em Sentido Estrito
12,758;12,755;"81, parágrafo único, III; 110 e 111";CDC;Interesses ou Direitos Individuais Homogêneos
12,77;10,421;Meta 12;XIII Encontro Nacional do Poder Judiciário;Obras Públicas
12,772;3,692;20;DL 3688/41;Anúncio de Processo, Substância ou Objeto Destinado a Provocar Aborto
12,773;3,692;22;DL 3688/41;Internação Não Autorizada em Estabelecimento Psiquiátrico
12,774;3,692;23;DL 3688/41;Custódia de Doente Mental Sem Autorização do Responsável
